iso_code,date,continent,location,new_deaths_smoothed,new_deaths_smoothed_per_million,reproduction_rate,C1_combined_numeric,C1_combined,C2_combined_numeric,C2_combined,C3_combined_numeric,C3_combined,C4_combined_numeric,C4_combined,C5_combined_numeric,C5_combined,C6_combined_numeric,C6_combined,C7_combined_numeric,C7_combined,C8_combined_numeric,C8_combined,E1_combined_numeric,E1_combined,E2_combined_numeric,E2_combined,H1_combined_numeric,H1_combined,H2_combined_numeric,H2_combined,H3_combined_numeric,H3_combined,H6_combined_numeric,H6_combined,H7_combined_numeric,H7_combined,H8_combined_numeric,H8_combined
NLD,2021-05-18,Europe,Netherlands,13.429,0.784,0.78,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-19,Europe,Netherlands,13.429,0.784,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-20,Europe,Netherlands,14.143,0.825,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-21,Europe,Netherlands,14.286,0.834,0.74,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-22,Europe,Netherlands,15.286,0.892,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-23,Europe,Netherlands,14.286,0.834,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-24,Europe,Netherlands,14.571,0.85,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-25,Europe,Netherlands,14,0.817,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-26,Europe,Netherlands,13.143,0.767,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-27,Europe,Netherlands,12.571,0.734,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-28,Europe,Netherlands,13,0.759,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-29,Europe,Netherlands,11.286,0.659,0.77,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-30,Europe,Netherlands,11.143,0.65,0.76,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-05-31,Europe,Netherlands,10,0.584,0.75,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-01,Europe,Netherlands,9.429,0.55,0.74,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-02,Europe,Netherlands,9.714,0.567,0.73,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-03,Europe,Netherlands,9.429,0.55,0.72,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-04,Europe,Netherlands,8.429,0.492,0.7,1,1G,2,2G,2,2G,4,4G,0,0,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,3,3G,2,2G
NLD,2021-06-05,Europe,Netherlands,8.714,0.509,0.69,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-06,Europe,Netherlands,8.429,0.492,0.67,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-07,Europe,Netherlands,8.571,0.5,0.66,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-08,Europe,Netherlands,9.429,0.55,0.65,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-09,Europe,Netherlands,8.429,0.492,0.64,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-10,Europe,Netherlands,7.286,0.425,0.63,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-11,Europe,Netherlands,6.571,0.384,0.62,1,1G,2,2G,2,2G,4,4G,1,1G,1,1G,1,1G,3,3,2,2A,1,1,2,2G,2,2,1,1,2,2G,4,4G,2,2G
NLD,2021-06-12,Europe,Netherlands,5.286,0.308,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-13,Europe,Netherlands,5,0.292,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-14,Europe,Netherlands,5.143,0.3,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-15,Europe,Netherlands,3.143,0.183,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-16,Europe,Netherlands,3,0.175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NLD,2021-06-17,Europe,Netherlands,2.571,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOR,2020-02-23,Europe,Norway,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2G,0,0,0,0,0,0,0,0,0,0
